First Author,Year,Country,Design,Outcome,Population - Primary,Population - Original,Risk Factor - Category,Risk Factor - Primary,Risk Factor - Secondary,Risk Factor - Original,Comparator,Estimator,Size Effect,Confidence Interval,P Value,Paper Title,Paper DOI,Paper PMID,Paper Web Link
Kwok,2014,Taiwan,Cohort,Repeated SH,Individuals with a history of non-fatal suicidal behaviors and NSSI,Patients with SH presenting to emergency departments,NSSI and deliberate self-harm (undetermined intention),Deliberate self-harm,Number of repeat self-harm presentations: 3,Number of repeat self-harm presentations: 3,1,HR,10.01,CI95 [7.61-13.15],,"Non-fatal repetition of self-harm in Taipei City, Taiwan: cohort study", 10.1192/bjp.bp.113.130184,24482442,https://pubmed.ncbi.nlm.nih.gov/24482442/
Kwok,2014,Taiwan,Cohort,Repeated SH,Individuals with a history of non-fatal suicidal behaviors and NSSI,Patients with SH presenting to emergency departments,NSSI and deliberate self-harm (undetermined intention),Deliberate self-harm,Number of repeat self-harm presentations: 4,Number of repeat self-harm presentations: 4,1,HR,16.75,CI95 [12.40-22.62],,"Non-fatal repetition of self-harm in Taipei City, Taiwan: cohort study", 10.1192/bjp.bp.113.130185,24482442,https://pubmed.ncbi.nlm.nih.gov/24482442/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,General population,Realtionship Status ,Separated/divorced/widowed ,Separated/divorced/widowed ,Separated/divorced/widowed ,Married,OR,1.4,CI95 [1.16-1.70],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.067,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,Women,Realtionship Status ,Single/Unmarried,Unmarried,Unmarried,Married,OR,1.47,CI95 [1.09-1.99],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.083,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,Women,Living Condition,Living situation,Cohabitant,Cohabitant,Married,OR,1.55,CI95 [1.15-2.11],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.085,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,General population,Living Condition,Living situation,Cohabitant,Cohabitant,Married,OR,1.56,CI95 [1.33-1.82],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.066,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,Males,Men,Living Condition,Living situation,Cohabitant,Cohabitant,Married,OR,1.57,CI95 [1.29-1.90],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.077,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,Males,Men,Realtionship Status ,Single/Unmarried,Unmarried,Unmarried,Married,OR,1.64,CI95 [1.35-1.98],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.074,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,Males,Men,Realtionship Status ,Separated/divorced/widowed ,Separated/divorced,Divorced/separated,Married,OR,1.64,CI95 [1.42-1.90],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.076,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,Older adults,Individuals aged ³ 65 years,Realtionship Status ,Single/Unmarried,Non-married,Non-married,Married,OR,1.69,CI95 [1.62-1.75],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.056,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,General population,Realtionship Status ,Single/Unmarried,Unmarried,Unmarried,Married,OR,1.72,CI95 [1.45-2.04],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.062,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,General population,Realtionship Status ,Separated/divorced/widowed ,Separated/divorced,Divorced/separated,Married,OR,1.79,CI95 [1.56-2.05],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.065,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,Females,Women not in Asia,Realtionship Status ,Single/Unmarried,Non-married,Non-married,Married,OR,1.8,CI95 [1.45-2.23],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.080,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,General population,Individuals in Asia,Realtionship Status ,Single/Unmarried,Non-married,Non-married,Married,OR,1.82,CI95 [1.27-2.60],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.057,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,General population,Realtionship Status ,Separated/divorced/widowed ,Widowed,Widowed,Married,OR,1.84,CI95 [1.51-2.25],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.064,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,Females,Realtionship Status ,Single/Unmarried,Non-married,Non-married,Married,OR,1.85,CI95 [1.53-2.23],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.054,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,Males,Men aged ³ 65 years,Realtionship Status ,Single/Unmarried,Non-married,Non-married,Married,OR,1.85,CI95 [1.74-1.96],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.069,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,General population,Women in Asia,Realtionship Status ,Single/Unmarried,Non-married,Non-married,Married,OR,1.85,CI95 [1.16-2.96],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.079,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,Females,Women aged < 65 years,Realtionship Status ,Single/Unmarried,Non-married,Non-married,Married,OR,1.9,CI95 [1.46-2.46],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.078,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,Women,Realtionship Status ,Separated/divorced/widowed ,Separated/divorced,Divorced/separated,Married,OR,1.91,CI95 [1.67-2.20],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.084,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,General population,Realtionship Status ,Single/Unmarried,Non-married,Non-married,Married,OR,1.93,CI95 [1.75-2.12],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.059,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,General population,Individuals not in Asia,Realtionship Status ,Single/Unmarried,Non-married,Non-married,Married,OR,1.94,CI95 [1.76-2.13],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.058,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,Males,Men aged < 65 years,Realtionship Status ,Single/Unmarried,Non-married,Non-married,Married,OR,2.06,CI95 [1.59-2.67],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.068,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,Women,Realtionship Status ,Single/Unmarried,Single,Single,Married,OR,2.06,CI95 [1.27-3.34],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.082,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,General population,Realtionship Status ,Separated/divorced/widowed ,Divorced/widowed,Widowed/divorced,Married,OR,2.16,CI95 [1.10-4.22],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.063,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,Males,Men not in Asia,Realtionship Status ,Single/Unmarried,Non-married,Non-married,Married,OR,2.18,CI95 [1.86-2.56],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.071,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,Males,Realtionship Status ,Single/Unmarried,Non-married,Non-married,Married,OR,2.21,CI95 [1.87-2.61],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.053,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,Adults,Individuals aged < 65 years,Realtionship Status ,Single/Unmarried,Non-married,Non-married,Married,OR,2.22,CI95 [2.18-2.26],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.055,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,General population,Realtionship Status ,Single/Unmarried,Single,Single,Married,OR,2.24,CI95 [2.16-2.31],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.061,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,Males,Men,Realtionship Status ,Single/Unmarried,Single,Single,Married,OR,2.31,CI95 [1.43-3.71],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.073,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,Males,Men,Realtionship Status ,Separated/divorced/widowed ,Widowed,Widowed,Married,OR,2.44,CI95 [1.92-3.09],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.075,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,General population,Men in Asia,Realtionship Status ,Single/Unmarried,Non-married,Non-married,Married,OR,2.52,CI95 [1.05-6.04],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.070,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,Women,Realtionship Status ,Separated/divorced/widowed ,Divorced,Divorced,Married,OR,2.96,CI95 [2.24-3.92],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.081,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,,General population,Realtionship Status ,Separated/divorced/widowed ,Divorced,Divorced,Married,OR,2.99,CI95 [1.97-4.55],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.060,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Kyung-Sook,2018,Korea,Meta-analysis,SC,Males,Men,Realtionship Status ,Separated/divorced/widowed ,Divorced,Divorced,Married,OR,4.08,CI95 [3.06-5.43],,Marital status integration and suicide: A meta-analysis and meta-regression, 10.1016/j.socscimed.2017.11.072,29227910,https://pubmed.ncbi.nlm.nih.gov/29227910/
Lageborn,2017,Sweden,Cohort,SC,Females,Women aged 18-39 years,Education,High school,Upper secondary school ,Education status: Upper secondary,Attained university,IRR,2.01,CI95 [1.75-2.32],,"Ongoing university studies and the risk of suicide: a register-based nationwide cohort study of 5 million young and middle-aged individuals in Sweden, 1993-2015", 10.1136/bmjopen-2016-014268,28363927,https://pubmed.ncbi.nlm.nih.gov/28363927/
Lageborn,2017,Sweden,Cohort,SC,Females,Women aged 18-39 years,Education,Higher education,Ongoing university,Education status: Ongoing university,Attained university,IRR,2.15,CI95 [1.77-2.61],,"Ongoing university studies and the risk of suicide: a register-based nationwide cohort study of 5 million young and middle-aged individuals in Sweden, 1993-2016", 10.1136/bmjopen-2016-014269,28363927,https://pubmed.ncbi.nlm.nih.gov/28363927/
Lageborn,2017,Sweden,Cohort,SC,Males,Men aged 18-39 years,Education,Higher education,Ongoing university,Education status: Ongoing university,Attained university,IRR,2.37,CI95 [2.07-2.72],,"Ongoing university studies and the risk of suicide: a register-based nationwide cohort study of 5 million young and middle-aged individuals in Sweden, 1993-2013", 10.1136/bmjopen-2016-014266,28363927,https://pubmed.ncbi.nlm.nih.gov/28363927/
Lageborn,2017,Sweden,Cohort,SC,Males,Men aged 18-39 years,Education,High school,Upper secondary school ,Education status: Upper secondary,Attained university,IRR,2.39,CI95 [2.18-2.62],,"Ongoing university studies and the risk of suicide: a register-based nationwide cohort study of 5 million young and middle-aged individuals in Sweden, 1993-2012", 10.1136/bmjopen-2016-014265,28363927,https://pubmed.ncbi.nlm.nih.gov/28363927/
Lageborn,2017,Sweden,Cohort,SC,Males,Men aged 18-39 years,Education,High school,Secondary school or lower,Education status: Secondary or lower,Attained university,IRR,4.76,CI95 [4.31-5.25],,"Ongoing university studies and the risk of suicide: a register-based nationwide cohort study of 5 million young and middle-aged individuals in Sweden, 1993-2011", 10.1136/bmjopen-2016-014264,28363927,https://pubmed.ncbi.nlm.nih.gov/28363927/
Lageborn,2017,Sweden,Cohort,SC,Females,Women aged 18-39 years,Education,High school,Secondary school or lower,Education status: Secondary or lower,Attained university,IRR,4.9,CI95 [4.22-5.69],,"Ongoing university studies and the risk of suicide: a register-based nationwide cohort study of 5 million young and middle-aged individuals in Sweden, 1993-2014", 10.1136/bmjopen-2016-014267,28363927,https://pubmed.ncbi.nlm.nih.gov/28363927/
Lagerros,2017,Sweden,Cohort,DSH,Individuals who underwent surgery,Patients with gastric bypass surgery and a previous history of self-harm,Psychiatric and Mental Health Conditions,Prior psychiatric hospitalization,History of psychiatric hospitalization: During the 2 years preceeding gastric bypass surgery,Psychiatric hospitalization during the 2 years preceeding surgery,No,HR,2.03,CI95 [1.12-3.67],,"Suicide, Self-harm, and Depression After Gastric Bypass Surgery A Nationwide Cohort Study", 10.1097/SLA.0000000000001884,27387654,https://pubmed.ncbi.nlm.nih.gov/27387654/
Lagerros,2017,Sweden,Cohort,DSH,Individuals who underwent surgery,Patients with gastric bypass surgery and no previous history of self-harm,Age,Age: < 25 years ,Age: < 25 years ,Age: < 25 years ,³ 45 years,HR,2.42,CI95 [1.28-4.57],,"Suicide, Self-harm, and Depression After Gastric Bypass Surgery A Nationwide Cohort Study", 10.1097/SLA.0000000000001884,27387654,https://pubmed.ncbi.nlm.nih.gov/27387654/
Lagerros,2017,Sweden,Cohort,SC,Individuals who underwent surgery,Patients with gastric bypass surgery,Physical Health Conditions,Digestive condition,Gastric bypass surgery,Gastric bypass surgery,General population,SMR,3.25,CI95 [1.96-5.10],,"Suicide, Self-harm, and Depression After Gastric Bypass Surgery A Nationwide Cohort Study", 10.1097/SLA.0000000000001884,27387654,https://pubmed.ncbi.nlm.nih.gov/27387654/
Lagerros,2017,Sweden,Cohort,SC,Individuals who underwent surgery,Women with gastric bypass surgery,Physical Health Conditions,Digestive condition,Gastric bypass surgery,Gastric bypass surgery,General population,SMR,4.5,CI95 [2.50-7.50],,"Suicide, Self-harm, and Depression After Gastric Bypass Surgery A Nationwide Cohort Study", 10.1097/SLA.0000000000001884,27387654,https://pubmed.ncbi.nlm.nih.gov/27387654/
Lagerros,2017,Sweden,Cohort,DSH,Individuals who underwent surgery,Patients with gastric bypass surgery and no previous history of self-harm,Psychiatric and Mental Health Conditions,Prior psychiatric hospitalization,History of psychiatric hospitalization: During the 2 years preceeding gastric bypass surgery,Psychiatric hospitalization during the 2 years preceeding surgery,No,HR,12.57,CI95 [6.68-23.68],,"Suicide, Self-harm, and Depression After Gastric Bypass Surgery A Nationwide Cohort Study", 10.1097/SLA.0000000000001884,27387654,https://pubmed.ncbi.nlm.nih.gov/27387654/
Lagerros,2017,Sweden,Cohort,DSH (ICD-codes X60-X84 and Y10-Y34),Individuals who underwent surgery,Patients with gastric bypass surgery,NSSI and deliberate self-harm (undetermined intention),Deliberate self-harm,Diagnosis of intentional self-harm,Diagnosis of intentional self-harm (X60-X84),No diagnosis,HR,30.7,CI95 [19.9-47.5],,"Suicide, Self-harm, and Depression After Gastric Bypass Surgery A Nationwide Cohort Study", 10.1097/SLA.0000000000001884,27387654,https://pubmed.ncbi.nlm.nih.gov/27387654/
Lagerros,2017,Sweden,Cohort,DSH (ICD-codes X60-X84),Individuals who underwent surgery,Patients with gastric bypass surgery,NSSI and deliberate self-harm (undetermined intention),Deliberate self-harm,Diagnosis of intentional self-harm,Diagnosis of intentional self-harm (X60-X84),No diagnosis,HR,31.1,CI95 [19.6-49.2],,"Suicide, Self-harm, and Depression After Gastric Bypass Surgery A Nationwide Cohort Study", 10.1097/SLA.0000000000001884,27387654,https://pubmed.ncbi.nlm.nih.gov/27387654/
Lagerros,2017,Sweden,Cohort,DSH (ICD-codes X60-X84 and Y10-Y34),Individuals who underwent surgery,Patients with gastric bypass surgery,NSSI and deliberate self-harm (undetermined intention),Deliberate self-harm,Diagnosis of self-harm 2 years preceeding gastric bypass surgery,Diagnosis of self-harm 2 years preceeding surgery: All codes (ICD-codes X60-X84 and Y10-Y34) ,No diagnosis,HR,36.6,CI95 [25.5-52.4],,"Suicide, Self-harm, and Depression After Gastric Bypass Surgery A Nationwide Cohort Study", 10.1097/SLA.0000000000001884,27387654,https://pubmed.ncbi.nlm.nih.gov/27387654/
Lagerros,2017,Sweden,Cohort,DSH (ICD-codes X60-X84 and Y10-Y34),Individuals who underwent surgery,Patients with gastric bypass surgery,NSSI and deliberate self-harm (undetermined intention),NSSI,Event of undetermined intent (Y10-Y34),Event of undetermined intent (Y10-Y34),No diagnosis,HR,49.7,CI95 [30.2-81.8],,"Suicide, Self-harm, and Depression After Gastric Bypass Surgery A Nationwide Cohort Study", 10.1097/SLA.0000000000001884,27387654,https://pubmed.ncbi.nlm.nih.gov/27387654/
Lagerros,2017,Sweden,Cohort,DSH (ICD-codes X60-X84),Individuals who underwent surgery,Patients with gastric bypass surgery,NSSI and deliberate self-harm (undetermined intention),NSSI,Event of undetermined intent (Y10-Y34),Event of undetermined intent (Y10-Y34),No diagnosis,HR,54.3,CI95 [32.4-90.8 ],,"Suicide, Self-harm, and Depression After Gastric Bypass Surgery A Nationwide Cohort Study", 10.1097/SLA.0000000000001884,27387654,https://pubmed.ncbi.nlm.nih.gov/27387654/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,"Fibromyalgia patients and references with monthly income 15,000-25,000",Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.27,CI95 [1.05-1.54],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.014,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Male fibromyalgia patients and references,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.31,CI95 [1.03-1.67],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.009,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia patients and references not using NSAIDs,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.33,CI95 [1.12-1.58],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.018,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia /sleep disorder patients and references,Physical Health Conditions,Neurological condition,Fibromyalgia,No sleep disorder / Fibromyalgia,No fibromyalgia or sleep disorder,HR,1.33,CI95 [1.12-1.58],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.062,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia patients and references with sleep disorder,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.34,CI95 [1.03-1.75],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.030,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia patients and references without headaches,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.35,CI95 [1.16-1.59],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.028,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia patients and references without sleep disorder,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.36,CI95 [1.13-1.63],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.029,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia patients and references aged 35-65 years,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.37,CI95 [1.10-1.72],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.011,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia patients and references without depression,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.37,CI95 [1.16-1.61],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.025,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia patients and references,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.38,CI95 [1.19-1.60],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.007,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia patients and references without irritable bowel syndrome,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.39,CI95 [1.18-1.63],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.027,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia patients and references without diabetes,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.4,CI95 [1.19-1.64],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.020,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia patients and references without liver cirrhosis,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.4,CI95 [1.19-1.66],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.031,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia patients and references without hyperlipidemia,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.41,CI95 [1.20-1.66],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.022,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia patients and references without heart failure,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.41,CI95 [1.21-1.64],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.023,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Female fibromyalgia patients and references,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.42,CI95 [1.17-1.71],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.008,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,"Fibromyalgia patients and references with monthly income < 15,000",Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.42,CI95 [1.08-1.88],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.013,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia patients and references without stroke,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.42,CI95 [1.21-1.67],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.024,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia patients and references without anxiety,Physical Health Conditions,Neurological condition,Fibromyalgia,Fibromyalgia,No fibromyalgia,HR,1.43,CI95 [1.21-1.68],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.026,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
Lan,2016,Taiwan,Cohort,SC,Fibromyalgia,Fibromyalgia /headache patients and references,Physical Health Conditions,Neurological condition,Fibromyalgia,No headache / Fibromyalgia,No fibromyalgia or headache,HR,1.46,CI95 [1.26-1.70],,Comorbidity of ADHD and suicide attempts among adolescents and young adults with bipolar disorder: A nationwide longitudinal study ,10.1016/j.jad.2015.02.059,25723560,https://pubmed.ncbi.nlm.nih.gov/25723560/
